GROUP;bdate;year.bdate;bday.count;city.id;city.title;amount.city;country.id;country.title;deactivated;last_seen.platform;last_seen.time;online;online_app;online_mobile;sex
3;28.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546109057.0;0;;;1
3;7.12.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546108150.0;0;;;2
3;29.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1545971301.0;0;;;2
3;27.9.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546099549.0;0;;;2
3;23.2.1983;1983;190;525.0;Slantsy;53;1.0;Russia;;4.0;1546103952.0;0;;;1
3;10.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546106480.0;0;;;1
3;28.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1546099129.0;0;;;1
3;25.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1545940773.0;0;;;1
3;20.8.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546110034.0;1;2274003;1.0;2
3;23.11.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;1.0;1546109744.0;0;;;1
3;2.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546107231.0;0;;;1
3;18.3.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;1.0;1546091909.0;0;;;1
3;30.11.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546110038.0;1;3140623;1.0;1
3;25.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109442.0;0;;;1
3;6.2.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546107717.0;0;;;1
3;22.1.1983;1983;190;;;0;;;;2.0;1546102787.0;0;;;1
3;25.2.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546103666.0;0;;;1
3;3.9.1983;1983;190;138.0;Syktyvkar;22;1.0;Russia;;1.0;1546098133.0;0;;;2
3;15.9.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546067085.0;0;;;1
3;6.12.1983;1983;190;468.0;Prokopyevsk;10;1.0;Russia;;2.0;1545901910.0;0;;;1
3;19.1.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546021106.0;0;;;1
3;5.6.1983;1983;190;;;0;1.0;Russia;;3.0;1546079365.0;0;;;1
3;8.4.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;4.0;1546073084.0;0;;;2
3;13.4.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546109563.0;0;;;1
3;9.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546089601.0;0;;;1
3;4.8.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546108697.0;0;;;1
3;18.1.1983;1983;190;22264.0;Domanevka;1;2.0;Ukraine;;7.0;1540704654.0;0;;;2
3;17.12.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1546095574.0;0;;;2
3;3.2.1983;1983;190;;;0;2.0;Ukraine;;1.0;1545770950.0;0;;;2
3;28.9.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546110043.0;1;3140623;1.0;2
3;30.4.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546107557.0;0;;;2
3;1.8.1983;1983;190;;;0;1.0;Russia;;7.0;1534137994.0;0;;;1
3;12.6.1983;1983;190;102.0;Norilsk;8;1.0;Russia;;1.0;1546079532.0;0;;;1
3;12.11.1983;1983;190;650.0;Dnipropetrovsk (Dnipro);111;2.0;Ukraine;;1.0;1503253657.0;0;;;1
3;26.11.1983;1983;190;2829.0;Ust-Kut;1;1.0;Russia;;1.0;1524147362.0;0;;;2
3;30.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109769.0;1;2274003;1.0;1
3;29.12.1983;1983;190;264.0;Salavat;6;1.0;Russia;;1.0;1546074507.0;0;;;1
3;2.1.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;4.0;1546100191.0;0;;;1
3;13.11.1983;1983;190;8.0;Cherepovets;36;1.0;Russia;;2.0;1546104930.0;0;;;2
3;29.10.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546091691.0;0;;;1
3;18.8.1983;1983;190;282.0;Minsk;197;3.0;Belarus;;4.0;1546004744.0;0;;;2
3;27.9.1983;1983;190;141.0;Tver;35;1.0;Russia;;7.0;1546076826.0;0;;;1
3;29.12.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;1.0;1546088088.0;0;;;1
3;4.1.1983;1983;190;61.0;Kaliningrad;45;1.0;Russia;;4.0;1545769403.0;0;;;1
3;16.4.1983;1983;190;1506811.0;Blagoveschenskoe / Ulyanovka;1;2.0;Ukraine;;4.0;1545252317.0;0;;;2
3;10.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1545529096.0;0;;;2
3;13.9.1983;1983;190;292.0;Odessa;91;2.0;Ukraine;;1.0;1523194078.0;0;;;2
3;4.9.1983;1983;190;125.0;Saratov;31;1.0;Russia;;4.0;1546098484.0;0;;;1
3;17.4.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1521557874.0;0;;;1
3;9.4.1983;1983;190;75.0;Kursk;18;1.0;Russia;;4.0;1385662088.0;0;;;1
3;2.8.1983;1983;190;177.0;Vyborg;34;1.0;Russia;;7.0;1544615206.0;0;;;1
3;25.12.1983;1983;190;78.0;Lipetsk;27;1.0;Russia;;1.0;1546004442.0;0;;;1
3;12.1.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;2.0;1546110070.0;1;3140623;1.0;1
3;6.11.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1507227763.0;0;;;1
3;31.7.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;2.0;1546098912.0;0;;;2
3;31.1.1983;1983;190;56.0;Izhevsk;30;1.0;Russia;;2.0;1546072215.0;0;;;2
3;22.9.1983;1983;190;87.0;Murmansk;56;1.0;Russia;;4.0;1545935249.0;0;;;2
3;8.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546107683.0;0;;;1
3;28.6.1983;1983;190;42.0;Voronezh;51;1.0;Russia;;7.0;1546098985.0;0;;;2
3;17.3.1983;1983;190;528.0;Sumy;14;2.0;Ukraine;;7.0;1503231368.0;0;;;1
3;13.1.1983;1983;190;1135130.0;Chaykovsky;6;1.0;Russia;;7.0;1546108868.0;0;;;2
3;12.2.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;4.0;1546101674.0;0;;;1
3;8.4.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546098335.0;0;;;2
3;4.9.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1546109943.0;1;;;2
3;14.5.1983;1983;190;346.0;Kirovo-Chepetsk;3;1.0;Russia;;4.0;1546108369.0;0;;;1
3;22.10.1983;1983;190;94.0;Nizhnekamsk;14;1.0;Russia;;4.0;1546101280.0;0;;;1
3;26.6.1983;1983;190;114.0;Pskov;21;1.0;Russia;;4.0;1546108751.0;0;;;1
3;6.9.1983;1983;190;88.0;Naberezhnye Chelny;24;1.0;Russia;;1.0;1546099369.0;0;;;1
3;3.8.1983;1983;190;17557.0;Cherikov;2;3.0;Belarus;;7.0;1418574777.0;0;;;1
3;12.6.1983;1983;190;799.0;Evpatoria;6;2.0;Ukraine;;7.0;1546092045.0;0;;;2
3;3.12.1983;1983;190;314.0;Kyiv;410;2.0;Ukraine;;7.0;1402496475.0;0;;;2
3;22.9.1983;1983;190;123.0;Samara;70;1.0;Russia;;4.0;1546073682.0;0;;;1
3;7.6.1983;1983;190;282.0;Minsk;197;3.0;Belarus;;1.0;1546091690.0;0;;;1
3;2.12.1983;1983;190;99.0;Novosibirsk;102;1.0;Russia;;7.0;1408021929.0;0;;;2
3;14.7.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546108577.0;0;;;1
3;17.4.1983;1983;190;104.0;Omsk;58;1.0;Russia;;7.0;1546024571.0;0;;;2
3;25.5.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1395343021.0;0;;;2
3;6.7.1983;1983;190;972.0;Samarkand;2;18.0;Uzbekistan;;1.0;1546107706.0;0;;;1
3;3.3.1983;1983;190;1057.0;Lviv;129;2.0;Ukraine;;7.0;1496167719.0;0;;;1
3;2.10.1983;1983;190;;;0;1.0;Russia;;7.0;1420365773.0;0;;;2
3;11.4.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546110074.0;1;2274003;1.0;1
3;25.10.1983;1983;190;7937.0;Braslav;1;3.0;Belarus;;4.0;1546103359.0;0;;;2
3;10.8.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1546107126.0;0;;;2
3;22.12.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546110038.0;1;2274003;1.0;1
3;25.6.1983;1983;190;6.0;Chop;5;2.0;Ukraine;;7.0;1456063888.0;0;;;2
3;25.3.1983;1983;190;280.0;Kharkiv;81;2.0;Ukraine;;1.0;1375190249.0;0;;;1
3;6.12.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;4.0;1490219945.0;0;;;1
3;6.3.1983;1983;190;;;0;14.0;Estonia;;1.0;1545895742.0;0;;;1
3;7.8.1983;1983;190;455.0;Mariupol;33;2.0;Ukraine;;4.0;1546102980.0;0;;;2
3;1.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1515237946.0;0;;;1
3;6.5.1983;1983;190;1518651.0;Pavia;1;88.0;Italy;;7.0;1543751537.0;0;;;1
3;17.1.1983;1983;190;314.0;Kyiv;410;2.0;Ukraine;;7.0;1424196808.0;0;;;1
3;4.9.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1546101821.0;0;;;1
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1410787248.0;0;;;1
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1390825941.0;0;;;2
3;3.9.1983;1983;190;6646.0;Sosnovskoe;1;1.0;Russia;;2.0;1546107465.0;0;;;1
3;11.3.1983;1983;190;104.0;Omsk;58;1.0;Russia;;7.0;1395256736.0;0;;;2
3;1.2.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;4.0;1545860883.0;0;;;1
3;12.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546102607.0;0;;;2
3;27.9.1983;1983;190;82.0;Magnitogorsk;23;1.0;Russia;;7.0;1483878925.0;0;;;2
3;1.1.1983;1983;190;;;0;;;;7.0;1375985184.0;0;;;2
3;9.12.1983;1983;190;;;0;1.0;Russia;;4.0;1546104768.0;0;;;1
3;1.3.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1432888067.0;0;;;2
3;8.8.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1519311634.0;0;;;1
3;3.2.1983;1983;190;1063142.0;Pestovo;2;1.0;Russia;;7.0;1375466819.0;0;;;2
3;14.3.1983;1983;190;22549.0;Khoroshev / Volodarsk-Volynsky;1;2.0;Ukraine;;4.0;1546003448.0;0;;;1
3;10.9.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1539688820.0;0;;;1
3;1.1.1983;1983;190;95.0;Nizhny Novgorod;93;1.0;Russia;;7.0;1545872703.0;0;;;1
3;4.10.1983;1983;190;119.0;Rostov-on-Don;59;1.0;Russia;;7.0;1480465540.0;0;;;1
3;7.4.1983;1983;190;;;0;;;;2.0;1463579954.0;0;;;2
3;24.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1528266626.0;0;;;2
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1382973100.0;0;;;1
3;2.7.1983;1983;190;177.0;Vyborg;34;1.0;Russia;;7.0;1544725697.0;0;;;1
3;5.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1510699228.0;0;;;2
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1428172821.0;0;;;2
3;2.5.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1421343656.0;0;;;2
3;1.2.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;1.0;1483105200.0;0;;;2
3;16.5.1983;1983;190;56.0;Izhevsk;30;1.0;Russia;;1.0;1546095024.0;0;;;1
3;19.1.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1544904223.0;0;;;2
3;25.5.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1546065981.0;0;;;2
3;14.10.1983;1983;190;122.0;Ryazan;20;1.0;Russia;;5.0;1546107832.0;0;;;1
3;5.3.1983;1983;190;99.0;Novosibirsk;102;1.0;Russia;;7.0;1397152294.0;0;;;2
3;6.7.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1402394720.0;0;;;1
3;5.1.1983;1983;190;2856.0;Chishmy;1;1.0;Russia;;1.0;1545698996.0;0;;;2
3;29.9.1983;1983;190;95.0;Nizhny Novgorod;93;1.0;Russia;;1.0;1437914818.0;0;;;2
3;7.4.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1492840083.0;0;;;1
3;25.10.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1389610127.0;0;;;1
3;4.6.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1376332006.0;0;;;1
3;27.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1374946628.0;0;;;1
3;6.11.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1541957574.0;0;;;1
3;31.8.1983;1983;190;628.0;Zaporizhia;49;2.0;Ukraine;;7.0;1384349802.0;0;;;1
3;13.8.1983;1983;190;66.0;Kirov;40;1.0;Russia;;7.0;1418969399.0;0;;;1
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1403450849.0;0;;;1
3;18.9.1983;1983;190;294.0;Megion;2;1.0;Russia;;7.0;1381141748.0;0;;;1
3;10.10.1983;1983;190;650.0;Dnipropetrovsk (Dnipro);111;2.0;Ukraine;;7.0;1436616995.0;0;;;2
3;5.5.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1376311495.0;0;;;1
3;6.5.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1375786401.0;0;;;1
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1406529553.0;0;;;2
3;31.8.1983;1983;190;628.0;Zaporizhia;49;2.0;Ukraine;;7.0;1374517034.0;0;;;2
3;13.4.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1415177378.0;0;;;2
3;24.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1398150188.0;0;;;2
3;10.4.1983;1983;190;8.0;Cherepovets;36;1.0;Russia;;7.0;1420928138.0;0;;;1
3;24.11.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1545974311.0;0;;;2
3;25.9.1983;1983;190;4242.0;Zainsk;6;1.0;Russia;;7.0;1433942405.0;0;;;2
3;6.6.1983;1983;190;3034.0;Plast;1;1.0;Russia;;7.0;1403503039.0;0;;;1
3;10.10.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1421700000.0;0;;;1
3;26.10.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1467373639.0;0;;;1
3;3.3.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1546082550.0;0;;;1
3;5.8.1983;1983;190;668.0;Serov;3;1.0;Russia;;1.0;1452618178.0;0;;;1
3;25.3.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1414945982.0;0;;;2
3;7.12.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1383555854.0;0;;;1
3;7.5.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1384627228.0;0;;;1
3;26.10.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;7.0;1424180943.0;0;;;1
3;1.7.1983;1983;190;1.0;Moscow;1659;1.0;Russia;;1.0;1545305606.0;0;;;1
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1415096124.0;0;;;2
3;5.2.1983;1983;190;1581.0;Poltava;14;2.0;Ukraine;;1.0;1542530168.0;0;;;1
3;14.6.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1409389722.0;0;;;2
3;25.5.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1429274778.0;0;;;2
3;7.9.1983;1983;190;99.0;Novosibirsk;102;1.0;Russia;;7.0;1407525827.0;0;;;2
3;29.7.1983;1983;190;60.0;Kazan;135;1.0;Russia;;4.0;1545555447.0;0;;;2
3;6.7.1983;1983;190;1062.0;Gadzhievo;3;1.0;Russia;;4.0;1546094274.0;0;;;1
3;10.12.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1545912123.0;0;;;2
3;3.11.1983;1983;190;1386.0;Sergiev Posad;2;1.0;Russia;;4.0;1546110089.0;1;2274003;1.0;1
3;1.7.1983;1983;190;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109035.0;0;;;1
3;1.1.1983;1983;190;;;0;;;;7.0;1546108823.0;0;;;2
3;23.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546099306.0;0;;;1
3;20.10.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546103549.0;0;;;1
3;25.2.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546103084.0;0;;;1
3;26.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1545126018.0;0;;;2
3;24.10.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546106956.0;0;;;1
3;18.6.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546109411.0;0;;;1
3;2.7.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546067305.0;0;;;1
3;16.6.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546101271.0;0;;;1
3;6.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546110043.0;1;2274003;1.0;1
3;31.5.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109186.0;0;;;1
3;4.10.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109257.0;0;;;1
3;5.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546090721.0;0;;;1
3;25.8.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546110008.0;1;2274003;1.0;1
3;4.12.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546104025.0;0;;;1
3;4.6.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546107452.0;0;;;1
3;24.2.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;7.0;1546109976.0;1;;;1
3;4.7.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546093310.0;0;;;1
3;27.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546109190.0;0;;;1
3;10.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546086187.0;0;;;1
3;5.5.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546107413.0;0;;;1
3;15.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546104359.0;0;;;2
3;27.8.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109808.0;1;2274003;1.0;1
3;18.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546106729.0;0;;;2
3;29.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546107556.0;0;;;1
3;7.4.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546108978.0;0;;;1
3;11.5.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546109929.0;1;3140623;1.0;1
3;4.1.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546104614.0;0;;;1
3;20.6.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546109219.0;0;;;1
3;7.10.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546109564.0;0;;;1
3;30.7.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546079114.0;0;;;1
3;7.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546105933.0;0;;;1
3;23.8.1984;1984;197;143.0;Tolyatti;29;1.0;Russia;;4.0;1546107907.0;0;;;1
3;11.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546107645.0;0;;;1
3;23.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546106742.0;0;;;1
3;5.5.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546110016.0;1;2274003;1.0;1
3;4.5.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546107459.0;0;;;1
3;4.12.1984;1984;197;11.0;Severodvinsk;19;1.0;Russia;;7.0;1546106268.0;0;;;1
3;20.10.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546107102.0;0;;;1
3;26.6.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546104311.0;0;;;1
3;10.3.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546070371.0;0;;;1
3;28.7.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546105308.0;0;;;1
3;8.7.1984;1984;197;22.0;Arkhangelsk;37;1.0;Russia;;2.0;1546109813.0;1;3140623;1.0;1
3;27.3.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546096005.0;0;;;1
3;31.7.1984;1984;197;73.0;Krasnoyarsk;77;1.0;Russia;;4.0;1546110020.0;1;2274003;1.0;1
3;3.6.1984;1984;197;191.0;Kingisepp;15;1.0;Russia;;4.0;1546110040.0;1;2274003;1.0;2
3;5.10.1984;1984;197;104.0;Omsk;58;1.0;Russia;;7.0;1485500892.0;0;;;2
3;3.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546105753.0;0;;;1
3;25.2.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546104107.0;0;;;1
3;15.4.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1545675941.0;0;;;1
3;20.6.1984;1984;197;292.0;Odessa;91;2.0;Ukraine;;7.0;1525949871.0;0;;;1
3;28.8.1984;1984;197;169.0;Yaroslavl;32;1.0;Russia;;4.0;1546109672.0;0;;;1
3;30.10.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546110050.0;1;3140623;1.0;1
3;18.2.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546107791.0;0;;;1
3;19.5.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546101622.0;0;;;1
3;30.6.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;1.0;1546108785.0;0;;;1
3;28.7.1984;1984;197;1.0;Moscow;1659;1.0;Russia;;1.0;1546066998.0;0;;;1
3;5.12.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546094746.0;0;;;1
3;12.3.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546101361.0;0;;;1
3;16.11.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1546025454.0;0;;;2
3;6.10.1984;1984;197;148.0;Ulan-Ude;16;1.0;Russia;;4.0;1546094338.0;0;;;2
3;1.8.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;4.0;1533276453.0;0;;;1
3;5.4.1984;1984;197;2.0;Saint Petersburg;4068;1.0;Russia;;2.0;1546109709.0;0;;;1
