GROUP;bdate;year.bdate;bday.count;city.id;city.title;amount.city;country.id;country.title;deactivated;last_seen.platform;last_seen.time;online;online_app;online_mobile;sex
1;5.8.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1362577089.0;0;;;2
1;5.5.1986;1986;334;99.0;Novosibirsk;178;1.0;Russia;;7.0;1383831767.0;0;;;1
1;13.6.1986;1986;334;4656.0;Palkino;1;1.0;Russia;;4.0;1546108105.0;0;;;1
1;3.3.1986;1986;334;314.0;Kyiv;960;2.0;Ukraine;;7.0;1472678769.0;0;;;2
1;17.7.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1485267429.0;0;;;1
1;10.8.1986;1986;334;;;0;;;;7.0;1546095077.0;0;;;2
1;20.2.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1388251137.0;0;;;1
1;17.8.1986;1986;334;;;0;;;;1.0;1546092828.0;0;;;1
1;20.6.1986;1986;334;42.0;Voronezh;121;1.0;Russia;;2.0;1546109319.0;1;3140623;1.0;1
1;16.2.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1385931898.0;0;;;1
1;24.7.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1543625619.0;0;;;2
1;1.9.1986;1986;334;4857.0;Kingstown;1;177.0;Saint Vincent and the Grenadines;;4.0;1546093984.0;0;;;2
1;1.4.1986;1986;334;;;0;;;;4.0;1546084065.0;0;;;1
1;31.7.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1545639356.0;0;;;2
1;13.8.1986;1986;334;85.0;Makhachkala;14;1.0;Russia;;7.0;1546106635.0;0;;;2
1;19.3.1986;1986;334;6731.0;Rybnoe;1;1.0;Russia;;1.0;1546106776.0;0;;;2
1;5.2.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1415225468.0;0;;;2
1;6.9.1986;1986;334;1.0;Moscow;2446;1.0;Russia;;7.0;1543664918.0;0;;;2
1;2.6.1986;1986;334;10.0;Volgograd;133;1.0;Russia;;1.0;1450525501.0;0;;;2
1;27.4.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1505380294.0;0;;;2
1;1.12.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1454243067.0;0;;;1
1;6.2.1986;1986;334;2567.0;Chernigovka;1;1.0;Russia;;4.0;1546057262.0;0;;;1
1;25.2.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109552.0;1;2274003;1.0;1
1;11.7.1986;1986;334;149.0;Ulyanovsk;57;1.0;Russia;;1.0;1546109042.0;0;;;2
1;14.5.1986;1986;334;25.0;Barnaul;32;1.0;Russia;;4.0;1546093769.0;0;;;1
1;14.11.1986;1986;334;;;0;1.0;Russia;;4.0;1546109546.0;1;2274003;1.0;1
1;1.11.1986;1986;334;1.0;Moscow;2446;1.0;Russia;;7.0;1545935335.0;0;;;2
1;21.8.1986;1986;334;35.0;Velikiy Novgorod;166;1.0;Russia;;4.0;1546109045.0;0;;;1
1;16.2.1986;1986;334;2334.0;Belaya Tserkov;28;2.0;Ukraine;;7.0;1546107029.0;0;;;2
1;12.11.1986;1986;334;1096629.0;Lenino;1;1.0;Russia;;1.0;1546011867.0;0;;;2
1;17.5.1986;1986;334;20691.0;Tosno;16;1.0;Russia;;7.0;1546105754.0;0;;;2
1;3.2.1986;1986;334;10.0;Volgograd;133;1.0;Russia;;4.0;1498109383.0;0;;;1
1;15.9.1986;1986;334;1483.0;Feodosia;7;1.0;Russia;;7.0;1546073294.0;0;;;2
1;6.4.1986;1986;334;;;0;;;;7.0;1544973144.0;0;;;1
1;16.4.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1546072523.0;0;;;1
1;25.8.1986;1986;334;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1545908280.0;0;;;1
1;25.8.1986;1986;334;;;0;;;;2.0;1519322661.0;0;;;1
1;1.6.1986;1986;334;;;0;;;;4.0;1546081871.0;0;;;1
1;18.11.1986;1986;334;6123.0;Stroitel;4;1.0;Russia;;7.0;1546108899.0;0;;;1
1;2.5.1986;1986;334;1.0;Moscow;2446;1.0;Russia;;2.0;1545855418.0;0;;;1
1;1.1.1986;1986;334;;;0;;;;4.0;1546108894.0;0;;;1
1;29.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546108460.0;0;;;2
1;27.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546106413.0;0;;;2
1;24.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546104706.0;0;;;1
1;7.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546100016.0;0;;;1
1;15.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109252.0;0;;;1
1;7.2.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109427.0;1;2274003;1.0;1
1;7.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546102441.0;0;;;2
1;13.11.1987;1987;451;24.0;Balashikha;7;1.0;Russia;;2.0;1546100049.0;0;;;2
1;4.5.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546012013.0;0;;;1
1;19.9.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546108915.0;0;;;1
1;5.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546104712.0;0;;;1
1;23.5.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546104609.0;0;;;1
1;28.2.1987;1987;451;87.0;Murmansk;246;1.0;Russia;;4.0;1546101434.0;0;;;1
1;6.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1447959934.0;0;;;1
1;8.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1545990183.0;0;;;2
1;3.2.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546101216.0;0;;;1
1;6.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546095613.0;0;;;1
1;2.4.1987;1987;451;56.0;Izhevsk;47;1.0;Russia;;2.0;1532764699.0;0;;;1
1;31.1.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1546109388.0;1;;;2
1;16.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546096578.0;0;;;1
1;25.1.1987;1987;451;364.0;Pikalevo;12;1.0;Russia;;1.0;1546109234.0;1;;1.0;1
1;12.2.1987;1987;451;99.0;Novosibirsk;178;1.0;Russia;;2.0;1546006604.0;0;;;1
1;3.9.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546107371.0;0;;;1
1;3.4.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1546083605.0;0;;;2
1;2.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1546100300.0;0;;;1
1;25.9.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109275.0;1;2274003;1.0;1
1;16.7.1987;1987;451;75.0;Kursk;36;1.0;Russia;;7.0;1546104425.0;0;;;1
1;19.6.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;4.0;1509258548.0;0;;;1
1;24.2.1987;1987;451;8.0;Cherepovets;165;1.0;Russia;;2.0;1546109452.0;1;3140623;1.0;1
1;26.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109092.0;0;;;1
1;23.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546106208.0;0;;;1
1;12.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546106685.0;0;;;1
1;10.9.1987;1987;451;8.0;Cherepovets;165;1.0;Russia;;1.0;1546105651.0;0;;;1
1;6.3.1987;1987;451;188.0;Sestroretsk;6;1.0;Russia;;4.0;1546098537.0;0;;;1
1;12.4.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546106593.0;0;;;1
1;17.2.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546026392.0;0;;;1
1;4.7.1987;1987;451;158.0;Chelyabinsk;116;1.0;Russia;;2.0;1546101013.0;0;;;1
1;12.2.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;1.0;1546060662.0;0;;;1
1;27.10.1987;1987;451;56.0;Izhevsk;47;1.0;Russia;;7.0;1546108994.0;0;;;1
1;12.11.1987;1987;451;1519.0;Gatchina;33;1.0;Russia;;2.0;1546107436.0;0;;;1
1;1.10.1987;1987;451;801.0;Lytkarino;1;1.0;Russia;;4.0;1546109430.0;1;2274003;1.0;2
1;27.4.1987;1987;451;246.0;Kogalym;3;1.0;Russia;;4.0;1546096909.0;0;;;1
1;10.2.1987;1987;451;60.0;Kazan;219;1.0;Russia;;1.0;1546100834.0;0;;;2
1;26.7.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;4.0;1537940831.0;0;;;1
1;2.10.1987;1987;451;60.0;Kazan;219;1.0;Russia;;2.0;1546107308.0;0;;;1
1;22.4.1987;1987;451;5718.0;Mulino;1;1.0;Russia;;4.0;1546109354.0;0;;;1
1;17.5.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546105624.0;0;;;1
1;15.10.1987;1987;451;4142.0;Kirovsk;35;1.0;Russia;;4.0;1546098410.0;0;;;1
1;30.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546104650.0;0;;;2
1;14.7.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109440.0;1;2274003;1.0;1
1;7.7.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546073635.0;0;;;1
1;23.11.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546108282.0;0;;;1
1;16.8.1987;1987;451;95.0;Nizhny Novgorod;132;1.0;Russia;;4.0;1545982376.0;0;;;2
1;10.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546097053.0;0;;;1
1;8.2.1987;1987;451;314.0;Kyiv;960;2.0;Ukraine;;7.0;1495001650.0;0;;;1
1;28.10.1987;1987;451;20691.0;Tosno;16;1.0;Russia;;4.0;1546100537.0;0;;;2
1;18.9.1987;1987;451;1519.0;Gatchina;33;1.0;Russia;;4.0;1546109363.0;1;2274003;1.0;2
1;8.5.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546109452.0;1;;1.0;1
1;3.3.1987;1987;451;110.0;Perm;154;1.0;Russia;;4.0;1546107650.0;0;;;1
1;23.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546024614.0;0;;;1
1;22.11.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546108780.0;0;;;1
1;11.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546108546.0;0;;;1
1;3.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1488641150.0;0;;;1
1;4.10.1987;1987;451;1743.0;Kirishi;21;1.0;Russia;;4.0;1546109424.0;0;;;1
1;25.5.1987;1987;451;340.0;Serpukhov;8;1.0;Russia;;4.0;1546099583.0;0;;;1
1;13.2.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;1.0;1546077122.0;0;;;2
1;28.6.1987;1987;451;57.0;Irkutsk;39;1.0;Russia;;2.0;1546063905.0;0;;;1
1;10.3.1987;1987;451;;;0;2.0;Ukraine;;7.0;1544545846.0;0;;;2
1;14.2.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546081355.0;0;;;1
1;26.8.1987;1987;451;87.0;Murmansk;246;1.0;Russia;;4.0;1546109175.0;1;2274003;1.0;1
1;29.4.1987;1987;451;110.0;Perm;154;1.0;Russia;;4.0;1546104781.0;0;;;1
1;22.12.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;1.0;1494782089.0;0;;;1
1;6.2.1987;1987;451;60.0;Kazan;219;1.0;Russia;;7.0;1546099620.0;0;;;1
1;21.11.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546107491.0;0;;;1
1;21.11.1987;1987;451;8.0;Cherepovets;165;1.0;Russia;;4.0;1546109454.0;1;2274003;1.0;2
1;13.5.1987;1987;451;11.0;Severodvinsk;107;1.0;Russia;;4.0;1546106070.0;0;;;1
1;12.1.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546108158.0;0;;;1
1;12.9.1987;1987;451;106.0;Orenburg;53;1.0;Russia;;4.0;1546107672.0;0;;;1
1;28.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546100649.0;0;;;1
1;8.11.1987;1987;451;;;0;1.0;Russia;;7.0;1545839220.0;0;;;2
1;23.12.1987;1987;451;169.0;Yaroslavl;95;1.0;Russia;;1.0;1546086865.0;0;;;1
1;9.9.1987;1987;451;177.0;Vyborg;108;1.0;Russia;;4.0;1546108884.0;0;;;1
1;25.1.1987;1987;451;114.0;Pskov;37;1.0;Russia;;4.0;1546108805.0;0;;;2
1;14.8.1987;1987;451;;;0;;;;2.0;1546100109.0;0;;;2
1;19.2.1987;1987;451;34.0;Velikie Luki;27;1.0;Russia;;4.0;1546109237.0;1;2274003;1.0;1
1;14.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546102157.0;0;;;1
1;22.1.1987;1987;451;444.0;Chernihiv;45;2.0;Ukraine;;7.0;1490696172.0;0;;;2
1;1.8.1987;1987;451;;;0;1.0;Russia;;2.0;1546094012.0;0;;;2
1;8.3.1987;1987;451;22.0;Arkhangelsk;180;1.0;Russia;;1.0;1546075160.0;0;;;1
1;20.5.1987;1987;451;79.0;Luga;19;1.0;Russia;;4.0;1546109050.0;0;;;1
1;29.7.1987;1987;451;143.0;Tolyatti;62;1.0;Russia;;4.0;1546109181.0;0;;;1
1;6.2.1987;1987;451;;;0;;;;4.0;1545901896.0;0;;;1
1;8.10.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1539607947.0;0;;;1
1;19.10.1987;1987;451;35.0;Velikiy Novgorod;166;1.0;Russia;;1.0;1546080961.0;0;;;1
1;11.5.1987;1987;451;49.0;Yekaterinburg;186;1.0;Russia;;7.0;1545836332.0;0;;;1
1;18.3.1987;1987;451;175.0;Apatity;34;1.0;Russia;;7.0;1546109448.0;1;;;2
1;27.8.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1418389531.0;0;;;1
1;15.9.1987;1987;451;1041.0;Pudozh;5;1.0;Russia;;7.0;1546076870.0;0;;;1
1;17.7.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546103926.0;0;;;1
1;11.1.1987;1987;451;3441.0;Chernomorsk / Ilichevsk;7;2.0;Ukraine;;1.0;1545936383.0;0;;;1
1;21.11.1987;1987;451;;;0;1.0;Russia;;1.0;1546108380.0;0;;;1
1;15.7.1987;1987;451;56.0;Izhevsk;47;1.0;Russia;;4.0;1546109341.0;0;;;1
1;3.7.1987;1987;451;117.0;Ramenskoe;10;1.0;Russia;;4.0;1546102719.0;0;;;1
1;5.9.1987;1987;451;312.0;Mytischi;6;1.0;Russia;;4.0;1546106534.0;0;;;1
1;7.8.1987;1987;451;625.0;Dmitrov;4;1.0;Russia;;2.0;1546101880.0;0;;;1
1;10.5.1987;1987;451;183.0;Almaty;39;4.0;Kazakhstan;;2.0;1545851978.0;0;;;2
1;3.5.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1359387516.0;0;;;2
1;15.9.1987;1987;451;;;0;1.0;Russia;;7.0;1413562747.0;0;;;1
1;12.8.1987;1987;451;;;0;2.0;Ukraine;;1.0;1546106286.0;0;;;1
1;25.3.1987;1987;451;98.0;Novorossiysk;11;1.0;Russia;;4.0;1546063545.0;0;;;2
1;9.9.1987;1987;451;314.0;Kyiv;960;2.0;Ukraine;;4.0;1451068972.0;0;;;2
1;11.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546108684.0;0;;;1
1;26.5.1987;1987;451;78.0;Lipetsk;37;1.0;Russia;;4.0;1546106002.0;0;;;1
1;18.6.1987;1987;451;40.0;Volzhsky;8;1.0;Russia;;4.0;1546092396.0;0;;;1
1;29.5.1987;1987;451;8.0;Cherepovets;165;1.0;Russia;;7.0;1546109365.0;1;;;1
1;6.1.1987;1987;451;364.0;Pikalevo;12;1.0;Russia;;4.0;1546108546.0;0;;;1
1;22.5.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546109304.0;1;2274003;1.0;1
1;27.11.1987;1987;451;104.0;Omsk;113;1.0;Russia;;4.0;1546094049.0;0;;;1
1;14.4.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546108774.0;0;;;1
1;8.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546105207.0;0;;;1
1;12.6.1987;1987;451;1029.0;Kronshtadt;7;1.0;Russia;;4.0;1546109431.0;1;2274003;1.0;1
1;21.4.1987;1987;451;41.0;Vologda;250;1.0;Russia;;1.0;1546108502.0;0;;;1
1;5.9.1987;1987;451;1003234.0;Solovetsky;1;1.0;Russia;;1.0;1545984382.0;0;;;1
1;15.1.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546109460.0;1;;1.0;2
1;6.9.1987;1987;451;18.0;Almetyevsk;17;1.0;Russia;;4.0;1546102254.0;0;;;1
1;29.9.1987;1987;451;8.0;Cherepovets;165;1.0;Russia;;2.0;1546109417.0;1;3140623;1.0;1
1;14.3.1987;1987;451;1711.0;Uman;18;2.0;Ukraine;;4.0;1525720049.0;0;;;1
1;14.5.1987;1987;451;4917.0;Lubny;5;2.0;Ukraine;;4.0;1543562547.0;0;;;2
1;9.12.1987;1987;451;314.0;Kyiv;960;2.0;Ukraine;;4.0;1546092858.0;0;;;2
1;4.11.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546101066.0;0;;;1
1;23.10.1987;1987;451;552.0;Luhansk;85;2.0;Ukraine;;7.0;1369204676.0;0;;;2
1;1.11.1987;1987;451;;;0;1.0;Russia;;1.0;1546025427.0;0;;;1
1;3.6.1987;1987;451;338.0;Novodvinsk;14;1.0;Russia;;4.0;1546107371.0;0;;;1
1;19.2.1987;1987;451;3700.0;Volgodonsk;10;1.0;Russia;;7.0;1546095929.0;0;;;1
1;2.3.1987;1987;451;3621.0;Mirny;23;1.0;Russia;;2.0;1546094040.0;0;;;1
1;25.6.1987;1987;451;266.0;Kotlas;34;1.0;Russia;;2.0;1546108023.0;0;;;1
1;4.3.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1546093703.0;0;;;2
1;28.2.1987;1987;451;314.0;Kyiv;960;2.0;Ukraine;;7.0;1495353094.0;0;;;2
1;19.11.1987;1987;451;2789.0;Dubno;9;2.0;Ukraine;;7.0;1526817342.0;0;;;2
1;13.5.1987;1987;451;1904487.0;Latina;1;88.0;Italy;;4.0;1546054038.0;0;;;2
1;14.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;7.0;1529506141.0;0;;;1
1;5.6.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546109463.0;1;3140623;1.0;1
1;7.4.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546109441.0;1;3140623;1.0;1
1;10.3.1987;1987;451;;;0;;;;7.0;1437756061.0;0;;;2
1;8.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546108156.0;0;;;1
1;7.12.1987;1987;451;1507773.0;Rozvadov;1;2.0;Ukraine;;7.0;1455226962.0;0;;;2
1;1.2.1987;1987;451;326.0;Kandalaksha;32;1.0;Russia;;1.0;1546104448.0;0;;;1
1;28.12.1987;1987;451;;;0;1.0;Russia;;1.0;1546098825.0;0;;;1
1;1.4.1987;1987;451;11.0;Severodvinsk;107;1.0;Russia;;2.0;1546104962.0;0;;;1
1;17.1.1987;1987;451;;;0;1.0;Russia;;7.0;1336875210.0;0;;;1
1;23.5.1987;1987;451;72.0;Krasnodar;100;1.0;Russia;;4.0;1546085187.0;0;;;1
1;25.9.1987;1987;451;87.0;Murmansk;246;1.0;Russia;;4.0;1546107462.0;0;;;1
1;30.5.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546078580.0;0;;;1
1;5.12.1987;1987;451;27.0;Biysk;11;1.0;Russia;;4.0;1546107005.0;0;;;1
1;8.4.1987;1987;451;;;0;2.0;Ukraine;;7.0;1493484746.0;0;;;2
1;3.3.1987;1987;451;;;0;1.0;Russia;;4.0;1546081030.0;0;;;1
1;31.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546027976.0;0;;;1
1;18.3.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1546103798.0;0;;;2
1;23.2.1987;1987;451;110.0;Perm;154;1.0;Russia;;7.0;1534176696.0;0;;;2
1;1.7.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1546109245.0;1;;;1
1;24.12.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546108707.0;0;;;1
1;20.5.1987;1987;451;130.0;Smolensk;19;1.0;Russia;;4.0;1546109465.0;0;;;1
1;6.1.1987;1987;451;123.0;Samara;136;1.0;Russia;;7.0;1546004096.0;0;;;1
1;12.9.1987;1987;451;141.0;Tver;82;1.0;Russia;;1.0;1545937403.0;0;;;2
1;23.3.1987;1987;451;353.0;Borovichi;9;1.0;Russia;;4.0;1546109460.0;1;2274003;1.0;1
1;8.10.1987;1987;451;151.0;Ufa;120;1.0;Russia;;4.0;1546015882.0;0;;;1
1;15.9.1987;1987;451;87.0;Murmansk;246;1.0;Russia;;1.0;1546106830.0;0;;;1
1;7.8.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1353508638.0;0;;;1
1;14.10.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;1.0;1546096571.0;0;;;1
1;24.4.1987;1987;451;916.0;Kryvyi Rih;127;2.0;Ukraine;;4.0;1546015581.0;0;;;1
1;8.11.1987;1987;451;628.0;Zaporizhia;146;2.0;Ukraine;;4.0;1546072432.0;0;;;1
1;14.7.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1403628040.0;0;;;2
1;10.11.1987;1987;451;11267.0;Sverdlovsk / Dolzhansk;5;2.0;Ukraine;;4.0;1546078599.0;0;;;1
1;20.4.1987;1987;451;552.0;Luhansk;85;2.0;Ukraine;;7.0;1443183993.0;0;;;2
1;12.6.1987;1987;451;16759.0;Pryazha;3;1.0;Russia;;2.0;1546104248.0;0;;;1
1;17.11.1987;1987;451;1.0;Moscow;2446;1.0;Russia;;7.0;1545899430.0;0;;;2
1;7.6.1987;1987;451;377.0;Mykolaiv;95;2.0;Ukraine;;7.0;1420993245.0;0;;;1
1;15.2.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;2.0;1546094298.0;0;;;2
1;31.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546106846.0;0;;;2
1;5.5.1987;1987;451;264.0;Salavat;10;1.0;Russia;;7.0;1442213863.0;0;;;1
1;5.11.1987;1987;451;112.0;Petrozavodsk;342;1.0;Russia;;4.0;1546109475.0;1;2274003;1.0;1
1;11.2.1987;1987;451;66.0;Kirov;52;1.0;Russia;;7.0;1546008283.0;0;;;2
1;3.2.1987;1987;451;;;0;;;;7.0;1353326600.0;0;;;2
1;22.6.1987;1987;451;610.0;Pinsk;13;3.0;Belarus;;7.0;1400669516.0;0;;;2
1;25.7.1987;1987;451;1711.0;Uman;18;2.0;Ukraine;;4.0;1447525745.0;0;;;2
1;25.11.1987;1987;451;;;0;2.0;Ukraine;;7.0;1546090077.0;0;;;2
1;6.6.1987;1987;451;1161327.0;Kremenets;5;2.0;Ukraine;;7.0;1438340066.0;0;;;2
1;12.12.1987;1987;451;1711.0;Uman;18;2.0;Ukraine;;4.0;1545242900.0;0;;;1
1;5.1.1987;1987;451;;;0;2.0;Ukraine;;7.0;1505893053.0;0;;;1
1;20.4.1987;1987;451;;;0;;;;4.0;1546025946.0;0;;;1
1;11.5.1987;1987;451;1955477.0;Milano;4;88.0;Italy;;1.0;1471673607.0;0;;;1
1;18.7.1987;1987;451;1568.0;Chernovtsy;65;2.0;Ukraine;;7.0;1437908160.0;0;;;2
1;19.2.1987;1987;451;110.0;Perm;154;1.0;Russia;;4.0;1546109442.0;1;2274003;1.0;1
1;30.11.1987;1987;451;41.0;Vologda;250;1.0;Russia;;1.0;1546098463.0;0;;;1
1;19.4.1987;1987;451;2201.0;Kropivnitskiy / Kirovograd;42;2.0;Ukraine;;4.0;1545988352.0;0;;;2
1;5.7.1987;1987;451;1158.0;Zhitomir;58;2.0;Ukraine;;1.0;1546037502.0;0;;;1
1;14.10.1987;1987;451;2917.0;Khmelnitsky;50;2.0;Ukraine;;4.0;1538071627.0;0;;;1
1;22.4.1987;1987;451;1505136.0;Vygoda;3;2.0;Ukraine;;4.0;1528375046.0;0;;;1
1;24.7.1987;1987;451;11470.0;Irpen;3;2.0;Ukraine;;7.0;1366634414.0;0;;;2
1;26.5.1987;1987;451;818.0;Yalta;23;1.0;Russia;;7.0;1546081904.0;0;;;2
1;17.9.1987;1987;451;650.0;Dnipropetrovsk (Dnipro);226;2.0;Ukraine;;2.0;1495821643.0;0;;;2
1;31.1.1987;1987;451;2106.0;Ivano-Frankovsk;47;2.0;Ukraine;;1.0;1495197535.0;0;;;1
1;15.8.1987;1987;451;280.0;Kharkiv;296;2.0;Ukraine;;4.0;1528438686.0;0;;;1
1;1.1.1987;1987;451;37.0;Vladivostok;47;1.0;Russia;;7.0;1366815343.0;0;;;2
1;3.8.1987;1987;451;2.0;Saint Petersburg;5113;1.0;Russia;;4.0;1546104196.0;0;;;1
1;10.1.1987;1987;451;;;0;;;;7.0;1412272281.0;0;;;2
1;18.7.1987;1987;451;11.0;Severodvinsk;107;1.0;Russia;;7.0;1470729005.0;0;;;2
1;4.12.1987;1987;451;1057.0;Lviv;210;2.0;Ukraine;;1.0;1530991307.0;0;;;1
1;8.5.1987;1987;451;1505478.0;Popelniki;1;2.0;Ukraine;;4.0;1493475078.0;0;;;1
1;14.4.1987;1987;451;628.0;Zaporizhia;146;2.0;Ukraine;;7.0;1475175623.0;0;;;2
1;7.6.1987;1987;451;1710959.0;ChiÅŸinÄƒu ;10;15.0;Moldova;;7.0;1374340203.0;0;;;2
1;15.8.1987;1987;451;916.0;Kryvyi Rih;127;2.0;Ukraine;;7.0;1540103541.0;0;;;2
1;2.7.1987;1987;451;314.0;Kyiv;960;2.0;Ukraine;;4.0;1517989252.0;0;;;2
1;30.3.1987;1987;451;5974.0;Lutsk;29;2.0;Ukraine;;1.0;1536916282.0;0;;;2
1;4.2.1987;1987;451;95.0;Nizhny Novgorod;132;1.0;Russia;;7.0;1402918808.0;0;;;1
1;22.8.1987;1987;451;280.0;Kharkiv;296;2.0;Ukraine;;4.0;1542918608.0;0;;;2
1;26.9.1987;1987;451;1500348.0;Pervomayskoe;1;2.0;Ukraine;;2.0;1546103086.0;0;;;1
1;8.12.1987;1987;451;223.0;Donetsk;170;2.0;Ukraine;;4.0;1546106501.0;0;;;1
