GROUP;bdate;year.bdate;city.id;city.title;amount.city;country.id;country.title;deactivated;last_seen.platform;last_seen.time;online;online_app;online_mobile;sex
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;4.0;1505487394.0;0;;;1
1;12.7.1992;1992;1057.0;Lviv;210;2.0;Ukraine;;4.0;1495140992.0;0;;;2
1;8.syys;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1545867870.0;0;;;2
1;21.10.1992;1992;1057.0;Lviv;210;2.0;Ukraine;;1.0;1517512413.0;0;;;1
1;17.loka;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1546078607.0;0;;;2
1;5.joulu;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1546066641.0;0;;;2
1;4.12.1987;1987;1057.0;Lviv;210;2.0;Ukraine;;1.0;1530991307.0;0;;;1
1;16.1.1986;1986;1057.0;Lviv;210;2.0;Ukraine;;7.0;1486402717.0;0;;;2
1;8.heinä;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1539802941.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1380873973.0;0;;;2
1;27.10.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1385370973.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1345056715.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;1.0;1420757226.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1489159744.0;0;;;2
1;12.kesä;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1546027610.0;0;;;1
1;29.7.1999;1999;1057.0;Lviv;210;2.0;Ukraine;;7.0;1343233931.0;0;;;1
1;21.marras;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1468826886.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1494701173.0;0;;;1
1;1.8.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1542684888.0;0;;;2
1;1.4.1985;1985;1057.0;Lviv;210;2.0;Ukraine;;7.0;1457124087.0;0;;;2
1;4.8.1986;1986;1057.0;Lviv;210;2.0;Ukraine;;7.0;1495198277.0;0;;;2
1;24.loka;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1533853070.0;0;;;2
1;9.6.1995;1995;1057.0;Lviv;210;2.0;Ukraine;;4.0;1545989991.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1535628574.0;0;;;1
1;15.heinä;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1499707602.0;0;;;1
1;3.10.1990;1990;1057.0;Lviv;210;2.0;Ukraine;;7.0;1546102295.0;0;;;1
1;27.heinä;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1496998179.0;0;;;2
1;2.heinä;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1493398170.0;0;;;2
1;25.syys;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1543739797.0;0;;;2
1;31.touko;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1483873036.0;0;;;1
1;12.3.1982;1982;1057.0;Lviv;210;2.0;Ukraine;;4.0;1544133792.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;1.0;1496746454.0;0;;;2
1;18.2.1987;1987;1057.0;Lviv;210;2.0;Ukraine;;7.0;1372273491.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1494751806.0;0;;;2
1;18.7.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;1.0;1545860492.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1495195359.0;0;;;1
1;11.elo;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1531375835.0;0;;;1
1;26.joulu;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1530988791.0;0;;;1
1;5.8.1985;1985;1057.0;Lviv;210;2.0;Ukraine;;1.0;1519934701.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;4.0;1544629138.0;0;;;2
1;14.touko;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1539348576.0;0;;;1
1;15.helmi;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1448268742.0;0;;;2
1;25.7.1987;1987;1057.0;Lviv;210;2.0;Ukraine;;7.0;1354809616.0;0;;;2
1;1.4.1981;1981;1057.0;Lviv;210;2.0;Ukraine;;7.0;1439718055.0;0;;;1
1;29.2.1988;1988;1057.0;Lviv;210;2.0;Ukraine;;7.0;1463170622.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1488444419.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;4.0;1545861018.0;0;;;1
1;16.6.1998;1998;1057.0;Lviv;210;2.0;Ukraine;;7.0;1350934696.0;0;;;2
1;10.syys;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1388445426.0;0;;;2
1;24.maalis;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1501013042.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1522168859.0;0;;;2
1;28.marras;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1511936868.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1345471526.0;0;;;2
1;7.10.1985;1985;1057.0;Lviv;210;2.0;Ukraine;;4.0;1495002489.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;4.0;1544284749.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1455387087.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;1.0;1461849117.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1477167462.0;0;;;2
1;7.8.1989;1989;1057.0;Lviv;210;2.0;Ukraine;;1.0;1473540763.0;0;;;2
1;17.touko;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1496080776.0;0;;;1
1;11.8.1996;1996;1057.0;Lviv;210;2.0;Ukraine;;7.0;1432138534.0;0;;;1
1;17.elo;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1346188056.0;0;;;1
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;2.0;1495999932.0;0;;;1
1;18.joulu;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1542549504.0;0;;;2
1;16.7.1992;1992;1057.0;Lviv;210;2.0;Ukraine;;7.0;1363817633.0;0;;;1
1;11.touko;2018;1057.0;Lviv;210;2.0;Ukraine;;2.0;1546107470.0;0;;;2
1;24.joulu;2018;1057.0;Lviv;210;2.0;Ukraine;;4.0;1489230380.0;0;;;1
1;24.1.1991;1991;1057.0;Lviv;210;2.0;Ukraine;;7.0;1474717596.0;0;;;1
1;8.elo;2018;1057.0;Lviv;210;2.0;Ukraine;;7.0;1345738793.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;2.0;1544358547.0;0;;;1
1;22.syys;2018;1057.0;Lviv;210;2.0;Ukraine;;1.0;1526631993.0;0;;;1
1;1.6.1974;1974;1057.0;Lviv;210;2.0;Ukraine;;4.0;1544886609.0;0;;;2
1;;1900;1057.0;Lviv;210;2.0;Ukraine;;7.0;1357075731.0;0;;;2
